#,comet-10-55,comet-10-56,comet-10-57,comet-10-58,comet-10-59,comet-10-60,comet-10-61,comet-10-62,comet-10-63,comet-10-64,comet-10-65,comet-10-66,comet-10-67,comet-10-68,comet-10-69,comet-10-70,comet-10-71,comet-10-72
comet-10-55,0.0,1.1399999999999999,1.1299999999999999,1.1599999999999999,1.1499999999999999,1.1399999999999999,1.1799999999999999,1.1499999999999999,1.1299999999999999,1.1399999999999999,1.1200000000000001,1.1599999999999999,1.1599999999999999,1.1299999999999999,1.1499999999999999,1.1499999999999999,1.1599999999999999,1.1499999999999999
comet-10-56,1.1399999999999999,0.0,1.1399999999999999,1.1799999999999999,1.1299999999999999,1.1399999999999999,1.1299999999999999,1.1200000000000001,1.1499999999999999,1.1699999999999999,1.1100000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1299999999999999,1.1299999999999999,1.1100000000000001
comet-10-57,1.1299999999999999,1.1399999999999999,0.0,1.1499999999999999,1.1200000000000001,1.1399999999999999,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1299999999999999,1.1000000000000001,1.1200000000000001,1.1299999999999999,1.1200000000000001
comet-10-58,1.1599999999999999,1.1799999999999999,1.1499999999999999,0.0,1.0900000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1499999999999999,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1599999999999999,1.1200000000000001
comet-10-59,1.1499999999999999,1.1299999999999999,1.1200000000000001,1.0900000000000001,0.0,1.1200000000000001,1.1899999999999999,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.0900000000000001,1.1299999999999999,1.1000000000000001,1.1200000000000001,1.1399999999999999
comet-10-60,1.1399999999999999,1.1399999999999999,1.1399999999999999,1.1100000000000001,1.1200000000000001,0.0,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1299999999999999,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1799999999999999,1.1100000000000001,1.1100000000000001
comet-10-61,1.1799999999999999,1.1299999999999999,1.1100000000000001,1.1100000000000001,1.1899999999999999,1.1200000000000001,0.0,1.1599999999999999,1.1200000000000001,1.1000000000000001,1.1499999999999999,1.1799999999999999,1.1000000000000001,1.1100000000000001,1.2,1.1399999999999999,1.1000000000000001,1.1299999999999999
comet-10-62,1.1499999999999999,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1599999999999999,0.0,1.1000000000000001,1.1399999999999999,1.1000000000000001,1.1899999999999999,1.1399999999999999,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001
comet-10-63,1.1299999999999999,1.1499999999999999,1.1000000000000001,1.1100000000000001,1.1299999999999999,1.1000000000000001,1.1200000000000001,1.1000000000000001,0.0,1.1100000000000001,1.2,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1100000000000001,1.1599999999999999
comet-10-64,1.1399999999999999,1.1699999999999999,1.1200000000000001,1.1000000000000001,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1399999999999999,1.1100000000000001,0.0,1.1399999999999999,1.1100000000000001,1.1499999999999999,1.1399999999999999,1.1200000000000001,1.1200000000000001,1.1000000000000001,1.1200000000000001
comet-10-65,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1499999999999999,1.1000000000000001,1.2,1.1399999999999999,0.0,1.1000000000000001,1.1499999999999999,1.1200000000000001,1.1399999999999999,1.1000000000000001,1.1200000000000001,1.1100000000000001
comet-10-66,1.1599999999999999,1.1100000000000001,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1299999999999999,1.1799999999999999,1.1899999999999999,1.1200000000000001,1.1100000000000001,1.1000000000000001,0.0,1.1000000000000001,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1000000000000001
comet-10-67,1.1599999999999999,1.1100000000000001,1.1200000000000001,1.1499999999999999,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1399999999999999,1.1000000000000001,1.1499999999999999,1.1499999999999999,1.1000000000000001,0.0,1.1000000000000001,1.1299999999999999,1.1499999999999999,1.1200000000000001,1.1100000000000001
comet-10-68,1.1299999999999999,1.1200000000000001,1.1299999999999999,1.1100000000000001,1.0900000000000001,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1399999999999999,1.1200000000000001,1.1200000000000001,1.1000000000000001,0.0,1.1000000000000001,1.0900000000000001,1.1000000000000001,1.1000000000000001
comet-10-69,1.1499999999999999,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1299999999999999,1.1000000000000001,1.2,1.1000000000000001,1.1200000000000001,1.1200000000000001,1.1399999999999999,1.1000000000000001,1.1299999999999999,1.1000000000000001,0.0,1.1200000000000001,1.1499999999999999,1.1100000000000001
comet-10-70,1.1499999999999999,1.1299999999999999,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1799999999999999,1.1399999999999999,1.1000000000000001,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1000000000000001,1.1499999999999999,1.0900000000000001,1.1200000000000001,0.0,1.1100000000000001,1.1000000000000001
comet-10-71,1.1599999999999999,1.1299999999999999,1.1299999999999999,1.1599999999999999,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1200000000000001,1.1100000000000001,1.1200000000000001,1.1000000000000001,1.1499999999999999,1.1100000000000001,0.0,1.1000000000000001
comet-10-72,1.1499999999999999,1.1100000000000001,1.1200000000000001,1.1200000000000001,1.1399999999999999,1.1100000000000001,1.1299999999999999,1.1100000000000001,1.1599999999999999,1.1200000000000001,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1100000000000001,1.1000000000000001,1.1000000000000001,0.0
